timestamp,station_id,lat,lon,alt_m,T,P,RH,T_true,P_true,RH_true,is_fault,fault_class,fault_channel,event,lst,doy,expected_reason
2025-03-16 03:00:00,AWS_MUM,19.08,72.88,11,31.48,1010.65,56.0,31.48,1010.65,56.0,0,none,none,,7.858667,75.0,ok
2025-03-16 04:00:00,AWS_MUM,19.08,72.88,11,29.54,1010.96,60.7,29.54,1010.96,60.7,0,none,none,,8.858666,75.0,ok
2025-03-16 05:00:00,AWS_MUM,19.08,72.88,11,28.86,1010.67,63.2,28.86,1010.67,63.2,0,none,none,,9.858666,75.0,ok
2025-03-16 06:00:00,AWS_MUM,19.08,72.88,11,27.49,1010.15,70.0,27.49,1010.15,70.0,0,none,none,,10.858666,75.0,ok
2025-03-16 07:00:00,AWS_MUM,19.08,72.88,11,26.51,1009.5,73.8,26.51,1009.5,73.8,0,none,none,,11.858666,75.0,ok
2025-03-16 08:00:00,AWS_MUM,19.08,72.88,11,25.93,1008.35,76.5,25.93,1008.35,76.5,0,none,none,,12.858666,75.0,ok
2025-03-16 09:00:00,AWS_MUM,19.08,72.88,11,25.72,1007.41,77.7,25.72,1007.41,77.7,0,none,none,,13.858666,75.0,ok
2025-03-16 10:00:00,AWS_MUM,19.08,72.88,11,25.95,1007.12,76.2,25.95,1007.12,76.2,0,none,none,,14.858666,75.0,ok
2025-03-16 11:00:00,AWS_MUM,19.08,72.88,11,26.18,1006.81,77.0,26.18,1006.81,77.0,0,none,none,,15.858666,75.0,ok
2025-03-16 12:00:00,AWS_MUM,19.08,72.88,11,27.11,1007.62,73.1,27.11,1007.62,73.1,0,none,none,,16.858667,75.0,ok
2025-03-16 13:00:00,AWS_MUM,19.08,72.88,11,28.39,1007.75,65.7,28.39,1007.75,65.7,0,none,none,,17.858667,75.0,ok
2025-03-16 14:00:00,AWS_MUM,19.08,72.88,11,28.55,1008.41,67.5,28.55,1008.41,67.5,0,none,none,,18.858667,75.0,ok
2025-03-16 15:00:00,AWS_MUM,19.08,72.88,11,29.99,1008.92,62.5,29.99,1008.92,62.5,0,none,none,,19.858667,75.0,ok
2025-03-16 16:00:00,AWS_MUM,19.08,72.88,11,31.52,1009.55,56.3,31.52,1009.55,56.3,0,none,none,,20.858667,75.0,ok
2025-03-16 17:00:00,AWS_MUM,19.08,72.88,11,32.25,1010.38,53.6,32.25,1010.38,53.6,0,none,none,,21.858667,75.0,ok
2025-03-16 18:00:00,AWS_MUM,19.08,72.88,11,32.08,1010.55,54.0,32.08,1010.55,54.0,0,none,none,,22.858667,75.0,ok
2025-03-16 19:00:00,AWS_MUM,19.08,72.88,11,33.38,1010.11,52.1,33.38,1010.11,52.1,0,none,none,,23.858667,75.0,ok
2025-03-16 20:00:00,AWS_MUM,19.08,72.88,11,33.87,1009.71,49.5,33.87,1009.71,49.5,0,none,none,,0.85866666,75.0,ok
2025-03-16 21:00:00,AWS_MUM,19.08,72.88,11,35.0,1009.43,48.2,35.0,1009.43,48.2,0,none,none,,1.8586667,75.0,ok
2025-03-16 22:00:00,AWS_MUM,19.08,72.88,11,34.53,1009.31,48.6,34.53,1009.31,48.6,0,none,none,,2.8586667,75.0,ok
2025-03-16 23:00:00,AWS_MUM,19.08,72.88,11,34.46,1008.69,48.7,34.46,1008.69,48.7,0,none,none,,3.8586667,75.0,ok
2025-03-17 00:00:00,AWS_MUM,19.08,72.88,11,33.62,1008.59,52.0,33.62,1008.59,52.0,0,none,none,,4.858667,76.0,ok
2025-03-17 01:00:00,AWS_MUM,19.08,72.88,11,32.39,1008.62,56.0,32.39,1008.62,56.0,0,none,none,,5.858667,76.0,ok
2025-03-17 02:00:00,AWS_MUM,19.08,72.88,11,31.67,1009.37,58.5,31.67,1009.37,58.5,0,none,none,,6.858667,76.0,ok
2025-03-17 03:00:00,AWS_MUM,19.08,72.88,11,30.46,1009.53,64.5,30.46,1009.53,64.5,0,none,none,,7.858667,76.0,ok
2025-03-17 04:00:00,AWS_MUM,19.08,72.88,11,29.68,1010.22,66.9,29.68,1010.22,66.9,0,none,none,,8.858666,76.0,ok
2025-03-17 05:00:00,AWS_MUM,19.08,72.88,11,28.99,1010.07,69.9,28.99,1010.07,69.9,0,none,none,,9.858666,76.0,ok
2025-03-17 06:00:00,AWS_MUM,19.08,72.88,11,27.32,1009.72,77.4,27.32,1009.72,77.4,0,none,none,,10.858666,76.0,ok
2025-03-17 07:00:00,AWS_MUM,19.08,72.88,11,26.34,1009.53,82.1,26.34,1009.53,82.1,0,none,none,,11.858666,76.0,ok
2025-03-17 08:00:00,AWS_MUM,19.08,72.88,11,25.42,1009.0,85.8,25.42,1009.0,85.8,0,none,none,,12.858666,76.0,ok
2025-03-17 09:00:00,AWS_MUM,19.08,72.88,11,24.55,1008.37,91.7,24.55,1008.37,91.7,0,none,none,,13.858666,76.0,ok
2025-03-17 10:00:00,AWS_MUM,19.08,72.88,11,25.03,1008.49,88.1,25.03,1008.49,88.1,0,none,none,,14.858666,76.0,ok
2025-03-17 11:00:00,AWS_MUM,19.08,72.88,11,25.46,1008.28,88.1,25.46,1008.28,88.1,0,none,none,,15.858666,76.0,ok
2025-03-17 12:00:00,AWS_MUM,19.08,72.88,11,26.38,1008.21,83.9,26.38,1008.21,83.9,0,none,none,,16.858667,76.0,ok
2025-03-17 13:00:00,AWS_MUM,19.08,72.88,11,27.09,1008.82,80.0,27.09,1008.82,80.0,0,none,none,,17.858667,76.0,ok
2025-03-17 14:00:00,AWS_MUM,19.08,72.88,11,28.62,1009.48,73.9,28.62,1009.48,73.9,0,none,none,,18.858667,76.0,ok
2025-03-17 15:00:00,AWS_MUM,19.08,72.88,11,30.06,1009.72,66.2,30.06,1009.72,66.2,0,none,none,,19.858667,76.0,ok
2025-03-17 16:00:00,AWS_MUM,19.08,72.88,11,55.0,1019.14,95.0,30.44,1010.14,65.3,0,none,none,"PS example: 55C, 95% RH, P +9 hPa",20.858667,76.0,impossible
2025-03-17 17:00:00,AWS_MUM,19.08,72.88,11,31.55,1010.57,61.6,31.55,1010.57,61.6,0,none,none,,21.858667,76.0,step
2025-03-17 18:00:00,AWS_MUM,19.08,72.88,11,32.37,1009.67,58.8,32.37,1009.67,58.8,0,none,none,,22.858667,76.0,ok
2025-03-17 19:00:00,AWS_MUM,19.08,72.88,11,33.3,1009.18,55.2,33.3,1009.18,55.2,0,none,none,,23.858667,76.0,ok
2025-03-17 20:00:00,AWS_MUM,19.08,72.88,11,34.2,1008.83,52.9,34.2,1008.83,52.9,0,none,none,,0.85866666,76.0,ok
2025-03-17 21:00:00,AWS_MUM,19.08,72.88,11,35.0,1008.67,51.6,35.0,1008.67,51.6,0,none,none,,1.8586667,76.0,ok
2025-03-17 22:00:00,AWS_MUM,19.08,72.88,11,35.28,1008.32,50.0,35.28,1008.32,50.0,0,none,none,,2.8586667,76.0,ok
2025-03-17 23:00:00,AWS_MUM,19.08,72.88,11,34.89,1008.41,50.4,34.89,1008.41,50.4,0,none,none,,3.8586667,76.0,ok
2025-03-18 00:00:00,AWS_MUM,19.08,72.88,11,34.41,1008.5,52.7,34.41,1008.5,52.7,0,none,none,,4.858667,77.0,ok
2025-03-18 01:00:00,AWS_MUM,19.08,72.88,11,33.16,1008.5,55.6,33.16,1008.5,55.6,0,none,none,,5.858667,77.0,ok
2025-03-18 02:00:00,AWS_MUM,19.08,72.88,11,31.86,1008.88,60.5,31.86,1008.88,60.5,0,none,none,,6.858667,77.0,ok
2025-03-18 03:00:00,AWS_MUM,19.08,72.88,11,31.13,1009.1,62.7,31.13,1009.1,62.7,0,none,none,,7.858667,77.0,ok
2025-03-18 04:00:00,AWS_MUM,19.08,72.88,11,29.08,1009.26,69.8,29.08,1009.26,69.8,0,none,none,,8.858666,77.0,ok
2025-03-18 05:00:00,AWS_MUM,19.08,72.88,11,27.8,1009.37,78.1,27.8,1009.37,78.1,0,none,none,,9.858666,77.0,ok
2025-03-18 06:00:00,AWS_MUM,19.08,72.88,11,26.86,1009.62,81.5,26.86,1009.62,81.5,0,none,none,,10.858666,77.0,ok
2025-03-18 07:00:00,AWS_MUM,19.08,72.88,11,24.92,1008.75,90.5,24.92,1008.75,90.5,0,none,none,,11.858666,77.0,ok
2025-03-18 08:00:00,AWS_MUM,19.08,72.88,11,24.96,1008.2,86.4,24.96,1008.2,86.4,0,none,none,,12.858666,77.0,ok
2025-03-18 09:00:00,AWS_MUM,19.08,72.88,11,24.89,1007.68,89.1,24.89,1007.68,89.1,0,none,none,,13.858666,77.0,ok
2025-03-18 10:00:00,AWS_MUM,19.08,72.88,11,25.47,1007.2,84.3,25.47,1007.2,84.3,0,none,none,,14.858666,77.0,ok
2025-03-18 11:00:00,AWS_MUM,19.08,72.88,11,26.1,1007.18,82.3,26.1,1007.18,82.3,0,none,none,,15.858666,77.0,ok
2025-03-18 12:00:00,AWS_MUM,19.08,72.88,11,27.02,1007.76,78.4,27.02,1007.76,78.4,0,none,none,T sensor frozen,16.858667,77.0,ok
2025-03-18 13:00:00,AWS_MUM,19.08,72.88,11,27.02,1008.1,75.5,27.45,1008.1,75.5,0,none,none,T sensor frozen,17.858667,77.0,ok
2025-03-18 14:00:00,AWS_MUM,19.08,72.88,11,27.02,1008.91,74.9,27.76,1008.91,74.9,0,none,none,T sensor frozen,18.858667,77.0,ok
2025-03-18 15:00:00,AWS_MUM,19.08,72.88,11,27.02,1009.58,68.1,29.3,1009.58,68.1,0,none,none,T sensor frozen,19.858667,77.0,ok
2025-03-18 16:00:00,AWS_MUM,19.08,72.88,11,27.02,1009.91,68.5,29.47,1009.91,68.5,0,none,none,T sensor frozen,20.858667,77.0,ok
2025-03-18 17:00:00,AWS_MUM,19.08,72.88,11,27.02,1010.56,62.8,30.96,1010.56,62.8,0,none,none,T sensor frozen,21.858667,77.0,ok
2025-03-18 18:00:00,AWS_MUM,19.08,72.88,11,27.02,1010.95,60.6,31.71,1010.95,60.6,0,none,none,T sensor frozen,22.858667,77.0,frozen
2025-03-18 19:00:00,AWS_MUM,19.08,72.88,11,27.02,1010.91,56.7,32.82,1010.91,56.7,0,none,none,T sensor frozen,23.858667,77.0,frozen
2025-03-18 20:00:00,AWS_MUM,19.08,72.88,11,27.02,1010.47,52.6,34.63,1010.47,52.6,0,none,none,T sensor frozen,0.85866666,77.0,frozen
2025-03-18 21:00:00,AWS_MUM,19.08,72.88,11,27.02,1009.43,52.5,34.75,1009.43,52.5,0,none,none,T sensor frozen,1.8586667,77.0,frozen
2025-03-18 22:00:00,AWS_MUM,19.08,72.88,11,27.02,1008.57,54.2,33.97,1008.57,54.2,0,none,none,T sensor frozen,2.8586667,77.0,frozen
2025-03-18 23:00:00,AWS_MUM,19.08,72.88,11,27.02,1007.94,57.2,33.28,1007.94,57.2,0,none,none,T sensor frozen,3.8586667,77.0,frozen
2025-03-19 00:00:00,AWS_MUM,19.08,72.88,11,27.02,1008.51,56.8,33.58,1008.51,56.8,0,none,none,T sensor frozen,4.858667,78.0,frozen
2025-03-19 01:00:00,AWS_MUM,19.08,72.88,11,27.02,1008.45,56.5,33.05,1008.45,56.5,0,none,none,T sensor frozen,5.858667,78.0,frozen
2025-03-19 02:00:00,AWS_MUM,19.08,72.88,11,31.74,1009.73,62.6,31.74,1009.73,62.6,0,none,none,,6.858667,78.0,ok
2025-03-19 03:00:00,AWS_MUM,19.08,72.88,11,31.16,1009.71,64.6,31.16,1009.71,64.6,0,none,none,,7.858667,78.0,ok
2025-03-19 04:00:00,AWS_MUM,19.08,72.88,11,29.73,1010.56,71.8,29.73,1010.56,71.8,0,none,none,,8.858666,78.0,ok
2025-03-19 05:00:00,AWS_MUM,19.08,72.88,11,29.53,1010.86,71.6,29.53,1010.86,71.6,0,none,none,,9.858666,78.0,ok
2025-03-19 06:00:00,AWS_MUM,19.08,72.88,11,27.93,1010.95,77.1,27.93,1010.95,77.1,0,none,none,,10.858666,78.0,ok
2025-03-19 07:00:00,AWS_MUM,19.08,72.88,11,26.66,1010.61,83.2,26.66,1010.61,83.2,0,none,none,,11.858666,78.0,ok
2025-03-19 08:00:00,AWS_MUM,19.08,72.88,11,26.4,1009.85,85.2,26.4,1009.85,85.2,0,none,none,,12.858666,78.0,ok
2025-03-19 09:00:00,AWS_MUM,19.08,72.88,11,25.51,1009.14,89.7,25.51,1009.14,89.7,0,none,none,,13.858666,78.0,ok
2025-03-19 10:00:00,AWS_MUM,19.08,72.88,11,25.94,1008.85,88.8,25.94,1008.85,88.8,0,none,none,,14.858666,78.0,ok
2025-03-19 11:00:00,AWS_MUM,19.08,72.88,11,26.12,1009.33,90.3,26.12,1009.33,90.3,0,none,none,,15.858666,78.0,ok
2025-03-19 12:00:00,AWS_MUM,19.08,72.88,11,26.57,1009.47,85.9,26.57,1009.47,85.9,0,none,none,,16.858667,78.0,ok
2025-03-19 13:00:00,AWS_MUM,19.08,72.88,11,26.7,1010.25,87.6,26.7,1010.25,87.6,0,none,none,,17.858667,78.0,ok
2025-03-19 14:00:00,AWS_MUM,19.08,72.88,11,27.45,1011.26,83.7,27.45,1011.26,83.7,0,none,none,,18.858667,78.0,ok
2025-03-19 15:00:00,AWS_MUM,19.08,72.88,11,28.8,1011.74,78.8,28.8,1011.74,78.8,0,none,none,,19.858667,78.0,ok
2025-03-19 16:00:00,AWS_MUM,19.08,72.88,11,29.19,1011.94,78.3,29.19,1011.94,78.3,0,none,none,,20.858667,78.0,ok
2025-03-19 17:00:00,AWS_MUM,19.08,72.88,11,30.38,1012.63,71.3,30.38,1012.63,71.3,0,none,none,,21.858667,78.0,ok
2025-03-19 18:00:00,AWS_MUM,19.08,72.88,11,31.59,1011.91,,31.59,1011.91,67.5,0,none,none,RH channel missing,22.858667,78.0,missing
2025-03-19 19:00:00,AWS_MUM,19.08,72.88,11,32.59,1011.44,63.6,32.59,1011.44,63.6,0,none,none,,23.858667,78.0,ok
2025-03-19 20:00:00,AWS_MUM,19.08,72.88,11,33.74,1011.1,59.5,33.74,1011.1,59.5,0,none,none,,0.85866666,78.0,ok
2025-03-19 21:00:00,AWS_MUM,19.08,72.88,11,35.28,1009.67,52.9,35.28,1009.67,52.9,0,none,none,,1.8586667,78.0,ok
2025-03-19 22:00:00,AWS_MUM,19.08,72.88,11,36.27,1009.17,50.8,36.27,1009.17,50.8,0,none,none,,2.8586667,78.0,ok
2025-03-19 23:00:00,AWS_MUM,19.08,72.88,11,36.39,1009.21,50.7,36.39,1009.21,50.7,0,none,none,,3.8586667,78.0,ok
2025-03-20 00:00:00,AWS_MUM,19.08,72.88,11,36.23,1009.27,51.9,36.23,1009.27,51.9,0,none,none,,4.858667,79.0,ok
2025-03-20 01:00:00,AWS_MUM,19.08,72.88,11,35.16,1010.26,54.0,35.16,1010.26,54.0,0,none,none,,5.858667,79.0,ok
2025-03-20 02:00:00,AWS_MUM,19.08,72.88,11,33.73,1010.2,56.4,33.73,1010.2,56.4,0,none,none,,6.858667,79.0,ok
2025-03-20 03:00:00,AWS_MUM,19.08,72.88,11,32.41,1010.36,61.1,32.41,1010.36,61.1,0,none,none,,7.858667,79.0,ok
2025-03-20 04:00:00,AWS_MUM,19.08,72.88,11,31.35,1018.78,64.9,31.35,1010.78,64.9,0,none,none,P spike +8 hPa,8.858666,79.0,step
2025-03-20 05:00:00,AWS_MUM,19.08,72.88,11,30.8,1011.03,67.1,30.8,1011.03,67.1,0,none,none,,9.858666,79.0,step
2025-03-20 06:00:00,AWS_MUM,19.08,72.88,11,29.04,1010.76,74.2,29.04,1010.76,74.2,0,none,none,,10.858666,79.0,ok
2025-03-20 07:00:00,AWS_MUM,19.08,72.88,11,26.72,1010.76,84.5,26.72,1010.76,84.5,0,none,none,,11.858666,79.0,ok
2025-03-20 08:00:00,AWS_MUM,19.08,72.88,11,24.89,1009.66,94.4,24.89,1009.66,94.4,0,none,none,,12.858666,79.0,ok
2025-03-20 09:00:00,AWS_MUM,19.08,72.88,11,24.48,1009.16,95.1,24.48,1009.16,95.1,0,none,none,,13.858666,79.0,ok
2025-03-20 10:00:00,AWS_MUM,19.08,72.88,11,24.39,1008.9,95.8,24.39,1008.9,95.8,0,none,none,,14.858666,79.0,ok
2025-03-20 11:00:00,AWS_MUM,19.08,72.88,11,24.28,1008.29,98.2,24.28,1008.29,98.2,0,none,none,,15.858666,79.0,ok
2025-03-20 12:00:00,AWS_MUM,19.08,72.88,11,25.66,1008.21,88.9,25.66,1008.21,88.9,0,none,none,,16.858667,79.0,ok
2025-03-20 13:00:00,AWS_MUM,19.08,72.88,11,26.14,1008.75,87.6,26.14,1008.75,87.6,0,none,none,,17.858667,79.0,ok
2025-03-20 14:00:00,AWS_MUM,19.08,72.88,11,26.86,1009.56,84.0,26.86,1009.56,84.0,0,none,none,,18.858667,79.0,ok
2025-03-20 15:00:00,AWS_MUM,19.08,72.88,11,27.79,1010.65,78.1,27.79,1010.65,78.1,0,none,none,,19.858667,79.0,ok
2025-03-20 16:00:00,AWS_MUM,19.08,72.88,11,29.11,1010.56,73.3,29.11,1010.56,73.3,0,none,none,,20.858667,79.0,ok
2025-03-20 17:00:00,AWS_MUM,19.08,72.88,11,29.16,1010.08,71.1,29.16,1010.08,71.1,0,none,none,,21.858667,79.0,ok
2025-03-20 18:00:00,AWS_MUM,19.08,72.88,11,30.76,1010.45,64.6,30.76,1010.45,64.6,0,none,none,,22.858667,79.0,ok
2025-03-20 19:00:00,AWS_MUM,19.08,72.88,11,32.01,1009.78,62.7,32.01,1009.78,62.7,0,none,none,,23.858667,79.0,ok
2025-03-20 20:00:00,AWS_MUM,19.08,72.88,11,32.84,1009.42,59.7,32.84,1009.42,59.7,0,none,none,,0.85866666,79.0,ok
2025-03-20 21:00:00,AWS_MUM,19.08,72.88,11,33.34,1008.68,57.0,33.34,1008.68,57.0,0,none,none,,1.8586667,79.0,ok
2025-03-20 22:00:00,AWS_MUM,19.08,72.88,11,32.64,1008.46,58.0,32.64,1008.46,58.0,0,none,none,,2.8586667,79.0,ok
2025-03-20 23:00:00,AWS_MUM,19.08,72.88,11,32.99,1008.47,57.3,32.99,1008.47,57.3,0,none,none,,3.8586667,79.0,ok
